filename,folder
coś\coś_93.wav,coś
coś\coś_108.wav,coś
coś\coś_13.wav,coś
coś\coś_57.wav,coś
coś\coś_20.wav,coś
coś\coś_89.wav,coś
coś\coś_54.wav,coś
coś\coś_4.wav,coś
coś\coś_52.wav,coś
coś\coś_63.wav,coś
coś\coś_48.wav,coś
coś\coś_35.wav,coś
coś\coś_19.wav,coś
coś\coś_98.wav,coś
coś\coś_110.wav,coś
craig\craig_3.wav,craig
craig\craig_1.wav,craig
cremoński\cremoński_2.wav,cremoński
cremoński\cremoński_1.wav,cremoński
crudo\crudo_3.wav,crudo
crudo\crudo_4.wav,crudo
cud\cud_4.wav,cud
cud\cud_2.wav,cud
cud\cud_5.wav,cud
cud\cud_6.wav,cud
cuda\cuda_7.wav,cuda
cuda\cuda_3.wav,cuda
cuda\cuda_6.wav,cuda
cuda\cuda_5.wav,cuda
cudach\cudach_2.wav,cudach
cudach\cudach_4.wav,cudach
cudeńka\cudeńka_2.wav,cudeńka
cudowne\cudowne_2.wav,cudowne
cudzej\cudzej_1.wav,cudzej
cudzej\cudzej_2.wav,cudzej
cudów\cudów_3.wav,cudów
cudów\cudów_4.wav,cudów
cwałowała\cwałowała_2.wav,cwałowała
cwałowała\cwałowała_3.wav,cwałowała
cwi\cwi_2.wav,cwi
cyfr\cyfr_2.wav,cyfr
cykle\cykle_1.wav,cykle
cykle\cykle_2.wav,cykle
cyklu\cyklu_4.wav,cyklu
cyklu\cyklu_1.wav,cyklu
cylindrach\cylindrach_4.wav,cylindrach
cylindrach\cylindrach_2.wav,cylindrach
cynicznej\cynicznej_2.wav,cynicznej
cynicznej\cynicznej_4.wav,cynicznej
cysty\cysty_3.wav,cysty
cytat\cytat_2.wav,cytat
cytat\cytat_3.wav,cytat
cytatologia\cytatologia_3.wav,cytatologia
cytatologia\cytatologia_4.wav,cytatologia
cywilizacja\cywilizacja_3.wav,cywilizacja
cywilizacja\cywilizacja_2.wav,cywilizacja
cywilizacji\cywilizacji_12.wav,cywilizacji
cywilizacji\cywilizacji_2.wav,cywilizacji
cywilizacji\cywilizacji_10.wav,cywilizacji
cywilizacji\cywilizacji_4.wav,cywilizacji
cywilizacji\cywilizacji_1.wav,cywilizacji
cywilizacji\cywilizacji_5.wav,cywilizacji
cywilizacyjnego\cywilizacyjnego_3.wav,cywilizacyjnego
cywilizacyjnego\cywilizacyjnego_4.wav,cywilizacyjnego
cywilnego\cywilnego_4.wav,cywilnego
cywilnego\cywilnego_2.wav,cywilnego
czad\czad_4.wav,czad
czad\czad_2.wav,czad
czai\czai_3.wav,czai
czajki\czajki_8.wav,czajki
czajki\czajki_2.wav,czajki
czajki\czajki_5.wav,czajki
czajki\czajki_3.wav,czajki
czajnik\czajnik_2.wav,czajnik
czapce\czapce_1.wav,czapce
czapeczce\czapeczce_1.wav,czapeczce
czapski\czapski_4.wav,czapski
czapski\czapski_2.wav,czapski
czar\czar_2.wav,czar
czar\czar_1.wav,czar
czarek\czarek_2.wav,czarek
czarek\czarek_4.wav,czarek
czarna\czarna_5.wav,czarna
czarna\czarna_4.wav,czarna
czarna\czarna_2.wav,czarna
czarne\czarne_23.wav,czarne
czarne\czarne_24.wav,czarne
czarne\czarne_3.wav,czarne
czarne\czarne_2.wav,czarne
czarne\czarne_8.wav,czarne
czarne\czarne_27.wav,czarne
czarne\czarne_21.wav,czarne
czarne\czarne_20.wav,czarne
czarne\czarne_4.wav,czarne
czarne\czarne_7.wav,czarne
czarne\czarne_22.wav,czarne
czarne\czarne_26.wav,czarne
czarne\czarne_9.wav,czarne
czarne\czarne_16.wav,czarne
czarnej\czarnej_5.wav,czarnej
czarnej\czarnej_6.wav,czarnej
czarnej\czarnej_2.wav,czarnej
czarnoksięska\czarnoksięska_2.wav,czarnoksięska
czarnoksięska\czarnoksięska_4.wav,czarnoksięska
czarnoksiężnik\czarnoksiężnik_2.wav,czarnoksiężnik
czarny\czarny_3.wav,czarny
czarny\czarny_1.wav,czarny
czarny\czarny_4.wav,czarny
czarnych\czarnych_3.wav,czarnych
czarnych\czarnych_7.wav,czarnych
czarnych\czarnych_1.wav,czarnych
czarnygłów\czarnygłów_2.wav,czarnygłów
czarnygłów\czarnygłów_1.wav,czarnygłów
czarnym\czarnym_4.wav,czarnym
czarnym\czarnym_1.wav,czarnym
czarną\czarną_7.wav,czarną
czarną\czarną_5.wav,czarną
czarną\czarną_9.wav,czarną
czarną\czarną_6.wav,czarną
czarną\czarną_12.wav,czarną
czarną\czarną_3.wav,czarną
czarodziejstwem\czarodziejstwem_2.wav,czarodziejstwem
czartkowskiego\czartkowskiego_2.wav,czartkowskiego
czarującego\czarującego_2.wav,czarującego
czarującego\czarującego_4.wav,czarującego
czas\czas_100.wav,czas
czas\czas_27.wav,czas
czas\czas_83.wav,czas
czas\czas_85.wav,czas
czas\czas_72.wav,czas
czas\czas_20.wav,czas
czas\czas_2.wav,czas
czas\czas_19.wav,czas
czas\czas_91.wav,czas
czas\czas_96.wav,czas
czas\czas_57.wav,czas
czas\czas_10.wav,czas
czas\czas_55.wav,czas
czas\czas_94.wav,czas
czas\czas_56.wav,czas
czas\czas_66.wav,czas
czas\czas_17.wav,czas
czas\czas_107.wav,czas
czas\czas_50.wav,czas
czas\czas_48.wav,czas
czas\czas_34.wav,czas
czas\czas_9.wav,czas
czas\czas_67.wav,czas
czas\czas_77.wav,czas
czas\czas_60.wav,czas
czas\czas_33.wav,czas
czas\czas_5.wav,czas
czas\czas_23.wav,czas
czas\czas_40.wav,czas
czas\czas_70.wav,czas
czas\czas_8.wav,czas
czas\czas_88.wav,czas
czas\czas_89.wav,czas
czas\czas_99.wav,czas
czas\czas_76.wav,czas
czas\czas_71.wav,czas
czas\czas_41.wav,czas
czas\czas_95.wav,czas
czas\czas_15.wav,czas
czas\czas_37.wav,czas
czas\czas_74.wav,czas
czas\czas_82.wav,czas
czas\czas_69.wav,czas
czas\czas_44.wav,czas
czas\czas_92.wav,czas
czas\czas_18.wav,czas
czas\czas_43.wav,czas
czas\czas_59.wav,czas
czas\czas_84.wav,czas
czas\czas_25.wav,czas
czas\czas_75.wav,czas
czas\czas_47.wav,czas
czas\czas_38.wav,czas
czasach\czasach_14.wav,czasach
czasach\czasach_15.wav,czasach
czasach\czasach_10.wav,czasach
czasach\czasach_8.wav,czasach
czasach\czasach_11.wav,czasach
czasach\czasach_2.wav,czasach
czasach\czasach_13.wav,czasach
czasami\czasami_5.wav,czasami
czasami\czasami_3.wav,czasami
czasami\czasami_6.wav,czasami
czasami\czasami_2.wav,czasami
czasem\czasem_18.wav,czasem
czasem\czasem_16.wav,czasem
czasem\czasem_52.wav,czasem
czasem\czasem_57.wav,czasem
czasem\czasem_24.wav,czasem
czasem\czasem_17.wav,czasem
czasem\czasem_49.wav,czasem
czasem\czasem_33.wav,czasem
czasem\czasem_36.wav,czasem
czasem\czasem_42.wav,czasem
czasem\czasem_5.wav,czasem
czasem\czasem_43.wav,czasem
czasem\czasem_35.wav,czasem
czasem\czasem_21.wav,czasem
czasem\czasem_38.wav,czasem
czasem\czasem_56.wav,czasem
czasem\czasem_44.wav,czasem
czasem\czasem_25.wav,czasem
czasem\czasem_15.wav,czasem
czasem\czasem_54.wav,czasem
czasem\czasem_20.wav,czasem
czasem\czasem_48.wav,czasem
czasem\czasem_12.wav,czasem
czasem\czasem_8.wav,czasem
czasem\czasem_32.wav,czasem
czasem\czasem_62.wav,czasem
czasem\czasem_34.wav,czasem
czasem\czasem_63.wav,czasem
czasem\czasem_3.wav,czasem
czasem\czasem_4.wav,czasem
czasem\czasem_31.wav,czasem
czasem\czasem_60.wav,czasem
czasem\czasem_41.wav,czasem
czasem\czasem_53.wav,czasem
czasem\czasem_64.wav,czasem
czasem\czasem_23.wav,czasem
czasie\czasie_34.wav,czasie
czasie\czasie_36.wav,czasie
czasie\czasie_33.wav,czasie
czasie\czasie_22.wav,czasie
czasie\czasie_31.wav,czasie
czasie\czasie_21.wav,czasie
czasie\czasie_5.wav,czasie
czasie\czasie_1.wav,czasie
czasie\czasie_15.wav,czasie
czasie\czasie_38.wav,czasie
czasie\czasie_7.wav,czasie
czasie\czasie_41.wav,czasie
czasie\czasie_19.wav,czasie
czasie\czasie_20.wav,czasie
czasie\czasie_25.wav,czasie
czasie\czasie_27.wav,czasie
czasie\czasie_4.wav,czasie
czasie\czasie_8.wav,czasie
czasie\czasie_2.wav,czasie
czasie\czasie_28.wav,czasie
czasie\czasie_14.wav,czasie
czasopism\czasopism_2.wav,czasopism
czasopism\czasopism_4.wav,czasopism
czasopismach\czasopismach_7.wav,czasopismach
czasopismach\czasopismach_5.wav,czasopismach
czasopismach\czasopismach_2.wav,czasopismach
czasopismach\czasopismach_6.wav,czasopismach
czasu\czasu_42.wav,czasu
czasu\czasu_70.wav,czasu
czasu\czasu_44.wav,czasu
czasu\czasu_47.wav,czasu
czasu\czasu_83.wav,czasu
czasu\czasu_62.wav,czasu
czasu\czasu_34.wav,czasu
czasu\czasu_23.wav,czasu
czasu\czasu_35.wav,czasu
czasu\czasu_97.wav,czasu
czasu\czasu_60.wav,czasu
czasu\czasu_22.wav,czasu
czasu\czasu_90.wav,czasu
czasu\czasu_79.wav,czasu
czasu\czasu_39.wav,czasu
czasu\czasu_4.wav,czasu
czasu\czasu_29.wav,czasu
czasu\czasu_72.wav,czasu
czasu\czasu_71.wav,czasu
czasu\czasu_48.wav,czasu
czasu\czasu_32.wav,czasu
czasu\czasu_111.wav,czasu
czasu\czasu_7.wav,czasu
czasu\czasu_25.wav,czasu
czasu\czasu_11.wav,czasu
czasu\czasu_61.wav,czasu
czasu\czasu_18.wav,czasu
czasu\czasu_1.wav,czasu
czasu\czasu_51.wav,czasu
czasu\czasu_110.wav,czasu
czasu\czasu_46.wav,czasu
czasu\czasu_13.wav,czasu
czasu\czasu_96.wav,czasu
czasu\czasu_88.wav,czasu
czasu\czasu_37.wav,czasu
czasu\czasu_95.wav,czasu
czasu\czasu_82.wav,czasu
czasu\czasu_93.wav,czasu
czasu\czasu_53.wav,czasu
czasu\czasu_31.wav,czasu
czasu\czasu_91.wav,czasu
czasu\czasu_45.wav,czasu
czasu\czasu_80.wav,czasu
czasu\czasu_27.wav,czasu
czasu\czasu_41.wav,czasu
czasu\czasu_64.wav,czasu
czasu\czasu_33.wav,czasu
czasu\czasu_68.wav,czasu
czasu\czasu_21.wav,czasu
czasu\czasu_106.wav,czasu
czasu\czasu_101.wav,czasu
czasu\czasu_24.wav,czasu
czasu\czasu_58.wav,czasu
czasu\czasu_10.wav,czasu
czasu\czasu_36.wav,czasu
czasu\czasu_66.wav,czasu
czasy\czasy_9.wav,czasy
czasy\czasy_3.wav,czasy
czasy\czasy_11.wav,czasy
czasy\czasy_1.wav,czasy
czasy\czasy_2.wav,czasy
czasów\czasów_5.wav,czasów
czasów\czasów_11.wav,czasów
czasów\czasów_10.wav,czasów
czasów\czasów_2.wav,czasów
czasów\czasów_3.wav,czasów
czasów\czasów_8.wav,czasów
czci\czci_4.wav,czci
czci\czci_1.wav,czci
czcze\czcze_2.wav,czcze
czcze\czcze_4.wav,czcze
czechosłowaccy\czechosłowaccy_2.wav,czechosłowaccy
czechosłowaccy\czechosłowaccy_4.wav,czechosłowaccy
czechosłowacy\czechosłowacy_4.wav,czechosłowacy
czechosłowacy\czechosłowacy_1.wav,czechosłowacy
czechy\czechy_1.wav,czechy
czechy\czechy_4.wav,czechy
czeczeni\czeczeni_3.wav,czeczeni
czeczeni\czeczeni_2.wav,czeczeni
czeczenii\czeczenii_12.wav,czeczenii
czeczenii\czeczenii_3.wav,czeczenii
czeczenii\czeczenii_10.wav,czeczenii
czeczenii\czeczenii_5.wav,czeczenii
czeczenii\czeczenii_11.wav,czeczenii
czeczenii\czeczenii_1.wav,czeczenii
czeczenów\czeczenów_4.wav,czeczenów
czeczenów\czeczenów_3.wav,czeczenów
czego\czego_12.wav,czego
czego\czego_17.wav,czego
czego\czego_7.wav,czego
czego\czego_10.wav,czego
czego\czego_2.wav,czego
czego\czego_24.wav,czego
czego\czego_14.wav,czego
czego\czego_4.wav,czego
czego\czego_1.wav,czego
czego\czego_11.wav,czego
czego\czego_23.wav,czego
czego\czego_3.wav,czego
czego\czego_22.wav,czego
czegoś\czegoś_12.wav,czegoś
czegoś\czegoś_3.wav,czegoś
czegoś\czegoś_11.wav,czegoś
czegoś\czegoś_5.wav,czegoś
czegoś\czegoś_15.wav,czegoś
czegoś\czegoś_1.wav,czegoś
czegoś\czegoś_9.wav,czegoś
czegoś\czegoś_4.wav,czegoś
czeka\czeka_7.wav,czeka
czeka\czeka_9.wav,czeka
czeka\czeka_8.wav,czeka
czeka\czeka_10.wav,czeka
czeka\czeka_4.wav,czeka
czeka\czeka_12.wav,czeka
czeka\czeka_11.wav,czeka
czeka\czeka_6.wav,czeka
czekaj\czekaj_6.wav,czekaj
czekaj\czekaj_7.wav,czekaj
czekaj\czekaj_4.wav,czekaj
czekaj\czekaj_1.wav,czekaj
czekają\czekają_9.wav,czekają
czekają\czekają_5.wav,czekają
czekają\czekają_7.wav,czekają
czekają\czekają_14.wav,czekają
czekają\czekają_15.wav,czekają
czekają\czekają_2.wav,czekają
czekają\czekają_1.wav,czekają
czekając\czekając_2.wav,czekając
czekając\czekając_7.wav,czekając
czekając\czekając_1.wav,czekając
czekającej\czekającej_1.wav,czekającej
czekającą\czekającą_2.wav,czekającą
czekającą\czekającą_4.wav,czekającą
czekam\czekam_1.wav,czekam
czekam\czekam_4.wav,czekam
czekamy\czekamy_3.wav,czekamy
czekamy\czekamy_4.wav,czekamy
czekaniem\czekaniem_1.wav,czekaniem
czekasz\czekasz_1.wav,czekasz
czekasz\czekasz_2.wav,czekasz
czekał\czekał_1.wav,czekał
czekał\czekał_3.wav,czekał
czekał\czekał_4.wav,czekał
czekała\czekała_5.wav,czekała
czekała\czekała_2.wav,czekała
czekała\czekała_6.wav,czekała
czekała\czekała_1.wav,czekała
czeladnej\czeladnej_4.wav,czeladnej
czeladnej\czeladnej_3.wav,czeladnej
czele\czele_7.wav,czele
czele\czele_2.wav,czele
czele\czele_4.wav,czele
czele\czele_6.wav,czele
czeluści\czeluści_3.wav,czeluści
czeluść\czeluść_2.wav,czeluść
czemu\czemu_1.wav,czemu
czemu\czemu_12.wav,czemu
czemu\czemu_3.wav,czemu
czemu\czemu_10.wav,czemu
czemu\czemu_5.wav,czemu
czemu\czemu_2.wav,czemu
czemukolwiek\czemukolwiek_1.wav,czemukolwiek
czen\czen_2.wav,czen
czerniejącym\czerniejącym_3.wav,czerniejącym
czerniejącym\czerniejącym_4.wav,czerniejącym
czerniewski\czerniewski_4.wav,czerniewski
czerniewski\czerniewski_1.wav,czerniewski
czerpać\czerpać_2.wav,czerpać
czerpać\czerpać_3.wav,czerpać
czerstwą\czerstwą_3.wav,czerstwą
czerwie\czerwie_2.wav,czerwie
czerwienią\czerwienią_4.wav,czerwienią
czerwienią\czerwienią_2.wav,czerwienią
czerwieńsze\czerwieńsze_1.wav,czerwieńsze
czerwone\czerwone_2.wav,czerwone
czerwone\czerwone_1.wav,czerwone
czerwonej\czerwonej_5.wav,czerwonej
czerwonej\czerwonej_2.wav,czerwonej
czerwonej\czerwonej_4.wav,czerwonej
czerwonych\czerwonych_6.wav,czerwonych
czerwonych\czerwonych_8.wav,czerwonych
czerwonych\czerwonych_5.wav,czerwonych
czerwonych\czerwonych_2.wav,czerwonych
czerwonych\czerwonych_10.wav,czerwonych
czerwoną\czerwoną_2.wav,czerwoną
cześć\cześć_1.wav,cześć
cześć\cześć_4.wav,cześć
czole\czole_3.wav,czole
czole\czole_2.wav,czole
czoła\czoła_7.wav,czoła
czoła\czoła_3.wav,czoła
czoła\czoła_1.wav,czoła
czołem\czołem_1.wav,czołem
czołem\czołem_2.wav,czołem
czoło\czoło_2.wav,czoło
czoło\czoło_5.wav,czoło
czoło\czoło_8.wav,czoło
czoło\czoło_3.wav,czoło
czoło\czoło_10.wav,czoło
czołowe\czołowe_4.wav,czołowe
czołowe\czołowe_3.wav,czołowe
czterdzieści\czterdzieści_8.wav,czterdzieści
czterdzieści\czterdzieści_4.wav,czterdzieści
czterdzieści\czterdzieści_2.wav,czterdzieści
czterdzieści\czterdzieści_1.wav,czterdzieści
czterech\czterech_4.wav,czterech
czterech\czterech_2.wav,czterech
czterech\czterech_12.wav,czterech
czterech\czterech_6.wav,czterech
czterech\czterech_7.wav,czterech
czterech\czterech_9.wav,czterech
czterowiersz\czterowiersz_3.wav,czterowiersz
czterowiersz\czterowiersz_2.wav,czterowiersz
cztery\cztery_3.wav,cztery
cztery\cztery_18.wav,cztery
cztery\cztery_27.wav,cztery
cztery\cztery_13.wav,cztery
cztery\cztery_4.wav,cztery
cztery\cztery_17.wav,cztery
cztery\cztery_26.wav,cztery
cztery\cztery_1.wav,cztery
cztery\cztery_10.wav,cztery
cztery\cztery_31.wav,cztery
cztery\cztery_20.wav,cztery
cztery\cztery_33.wav,cztery
cztery\cztery_25.wav,cztery
cztery\cztery_15.wav,cztery
cztery\cztery_12.wav,cztery
cztery\cztery_24.wav,cztery
cztery\cztery_14.wav,cztery
czucie\czucie_3.wav,czucie
czucie\czucie_4.wav,czucie
czuje\czuje_3.wav,czuje
czuje\czuje_9.wav,czuje
czuje\czuje_5.wav,czuje
czuje\czuje_15.wav,czuje
czuje\czuje_11.wav,czuje
czuje\czuje_6.wav,czuje
czuje\czuje_4.wav,czuje
czuje\czuje_7.wav,czuje
czujesz\czujesz_1.wav,czujesz
czujesz\czujesz_7.wav,czujesz
czujesz\czujesz_5.wav,czujesz
czujesz\czujesz_6.wav,czujesz
czujesz\czujesz_4.wav,czujesz
czują\czują_1.wav,czują
czując\czując_4.wav,czując
czując\czując_1.wav,czując
czując\czując_5.wav,czując
czująca\czująca_4.wav,czująca
czująca\czująca_1.wav,czująca
czującej\czującej_3.wav,czującej
czującej\czującej_1.wav,czującej
czuję\czuję_10.wav,czuję
czuję\czuję_14.wav,czuję
czuję\czuję_6.wav,czuję
czuję\czuję_1.wav,czuję
czuję\czuję_4.wav,czuję
czuję\czuję_3.wav,czuję
czuję\czuję_13.wav,czuję
czupryną\czupryną_2.wav,czupryną
czuć\czuć_2.wav,czuć
czuć\czuć_6.wav,czuć
czuć\czuć_8.wav,czuć
czuć\czuć_4.wav,czuć
czuł\czuł_10.wav,czuł
czuł\czuł_1.wav,czuł
czuł\czuł_13.wav,czuł
czuł\czuł_2.wav,czuł
czuł\czuł_12.wav,czuł
czuł\czuł_5.wav,czuł
czuł\czuł_8.wav,czuł
czuła\czuła_3.wav,czuła
czuła\czuła_4.wav,czuła
czułe\czułe_3.wav,czułe
czułe\czułe_5.wav,czułe
czuło\czuło_7.wav,czuło
czuło\czuło_5.wav,czuło
czuło\czuło_4.wav,czuło
czuło\czuło_1.wav,czuło
czuły\czuły_7.wav,czuły
czuły\czuły_11.wav,czuły
czuły\czuły_4.wav,czuły
czuły\czuły_3.wav,czuły
czuły\czuły_12.wav,czuły
czuły\czuły_1.wav,czuły
czułych\czułych_1.wav,czułych
czułych\czułych_3.wav,czułych
czwarta\czwarta_3.wav,czwarta
czwarty\czwarty_3.wav,czwarty
czwarty\czwarty_1.wav,czwarty
czwartą\czwartą_3.wav,czwartą
czy\czy_147.wav,czy
czy\czy_268.wav,czy
czy\czy_266.wav,czy
czy\czy_176.wav,czy
czy\czy_51.wav,czy
czy\czy_55.wav,czy
czy\czy_69.wav,czy
czy\czy_331.wav,czy
czy\czy_148.wav,czy
czy\czy_241.wav,czy
czy\czy_37.wav,czy
czy\czy_265.wav,czy
czy\czy_126.wav,czy
czy\czy_84.wav,czy
czy\czy_78.wav,czy
czy\czy_172.wav,czy
czy\czy_340.wav,czy
czy\czy_334.wav,czy
czy\czy_165.wav,czy
czy\czy_358.wav,czy
czy\czy_257.wav,czy
czy\czy_218.wav,czy
czy\czy_234.wav,czy
czy\czy_184.wav,czy
czy\czy_167.wav,czy
czy\czy_386.wav,czy
czy\czy_104.wav,czy
czy\czy_306.wav,czy
czy\czy_139.wav,czy
czy\czy_80.wav,czy
czy\czy_210.wav,czy
czy\czy_114.wav,czy
czy\czy_365.wav,czy
czy\czy_154.wav,czy
czy\czy_391.wav,czy
czy\czy_83.wav,czy
czy\czy_233.wav,czy
czy\czy_248.wav,czy
czy\czy_322.wav,czy
czy\czy_377.wav,czy
czy\czy_125.wav,czy
czy\czy_304.wav,czy
czy\czy_318.wav,czy
czy\czy_140.wav,czy
czy\czy_200.wav,czy
czy\czy_137.wav,czy
czy\czy_344.wav,czy
czy\czy_173.wav,czy
czy\czy_209.wav,czy
czy\czy_369.wav,czy
czy\czy_390.wav,czy
czy\czy_341.wav,czy
czy\czy_94.wav,czy
czy\czy_388.wav,czy
czy\czy_92.wav,czy
czy\czy_131.wav,czy
czy\czy_273.wav,czy
czy\czy_112.wav,czy
czy\czy_249.wav,czy
czy\czy_242.wav,czy
czy\czy_61.wav,czy
czy\czy_296.wav,czy
czy\czy_264.wav,czy
czy\czy_192.wav,czy
czy\czy_116.wav,czy
czy\czy_229.wav,czy
czy\czy_86.wav,czy
czy\czy_337.wav,czy
czy\czy_39.wav,czy
czy\czy_253.wav,czy
czy\czy_150.wav,czy
czy\czy_222.wav,czy
czy\czy_316.wav,czy
czy\czy_284.wav,czy
czy\czy_157.wav,czy
czy\czy_163.wav,czy
czy\czy_297.wav,czy
czy\czy_353.wav,czy
czy\czy_85.wav,czy
czy\czy_59.wav,czy
czy\czy_17.wav,czy
czy\czy_349.wav,czy
czy\czy_311.wav,czy
czy\czy_276.wav,czy
czy\czy_203.wav,czy
czy\czy_164.wav,czy
czy\czy_373.wav,czy
czy\czy_50.wav,czy
czy\czy_30.wav,czy
czy\czy_393.wav,czy
czy\czy_247.wav,czy
czy\czy_180.wav,czy
czy\czy_185.wav,czy
czy\czy_356.wav,czy
czy\czy_378.wav,czy
czy\czy_319.wav,czy
czy\czy_330.wav,czy
czy\czy_302.wav,czy
czy\czy_325.wav,czy
czy\czy_123.wav,czy
czy\czy_389.wav,czy
czy\czy_82.wav,czy
czy\czy_279.wav,czy
czy\czy_27.wav,czy
czy\czy_36.wav,czy
czy\czy_294.wav,czy
czy\czy_298.wav,czy
czy\czy_364.wav,czy
czy\czy_63.wav,czy
czy\czy_68.wav,czy
czy\czy_363.wav,czy
czy\czy_375.wav,czy
czy\czy_254.wav,czy
czy\czy_275.wav,czy
czy\czy_293.wav,czy
czy\czy_397.wav,czy
czy\czy_336.wav,czy
czy\czy_240.wav,czy
czy\czy_76.wav,czy
czy\czy_52.wav,czy
czy\czy_199.wav,czy
czy\czy_15.wav,czy
czy\czy_351.wav,czy
czy\czy_64.wav,czy
czy\czy_171.wav,czy
czy\czy_232.wav,czy
czy\czy_270.wav,czy
czy\czy_345.wav,czy
czy\czy_186.wav,czy
czy\czy_111.wav,czy
czy\czy_355.wav,czy
czy\czy_143.wav,czy
czy\czy_269.wav,czy
czy\czy_72.wav,czy
czy\czy_301.wav,czy
czy\czy_105.wav,czy
czy\czy_6.wav,czy
czy\czy_187.wav,czy
czy\czy_183.wav,czy
czy\czy_261.wav,czy
czy\czy_372.wav,czy
czy\czy_368.wav,czy
czy\czy_70.wav,czy
czy\czy_44.wav,czy
czy\czy_219.wav,czy
czy\czy_237.wav,czy
czy\czy_46.wav,czy
czy\czy_191.wav,czy
czy\czy_315.wav,czy
czy\czy_201.wav,czy
czy\czy_197.wav,czy
czy\czy_120.wav,czy
czy\czy_48.wav,czy
czy\czy_54.wav,czy
czy\czy_281.wav,czy
czy\czy_310.wav,czy
czy\czy_366.wav,czy
czy\czy_62.wav,czy
czy\czy_41.wav,czy
czy\czy_188.wav,czy
czy\czy_65.wav,czy
czy\czy_18.wav,czy
czy\czy_29.wav,czy
czy\czy_250.wav,czy
czy\czy_227.wav,czy
czy\czy_170.wav,czy
czy\czy_100.wav,czy
czy\czy_9.wav,czy
czy\czy_380.wav,czy
czy\czy_367.wav,czy
czy\czy_181.wav,czy
czy\czy_31.wav,czy
czy\czy_144.wav,czy
czy\czy_376.wav,czy
czy\czy_40.wav,czy
czy\czy_93.wav,czy
czy\czy_138.wav,czy
czy\czy_47.wav,czy
czy\czy_74.wav,czy
czy\czy_224.wav,czy
czy\czy_338.wav,czy
czy\czy_196.wav,czy
czy\czy_395.wav,czy
czy\czy_278.wav,czy
czy\czy_379.wav,czy
czy\czy_245.wav,czy
czy\czy_255.wav,czy
czy\czy_381.wav,czy
czy\czy_350.wav,czy
czy\czy_387.wav,czy
czy\czy_370.wav,czy
czy\czy_313.wav,czy
czy\czy_280.wav,czy
czy\czy_178.wav,czy
czy\czy_246.wav,czy
czy\czy_194.wav,czy
czy\czy_160.wav,czy
czy\czy_326.wav,czy
czyhającego\czyhającego_4.wav,czyhającego
czyhającego\czyhającego_1.wav,czyhającego
czyimś\czyimś_3.wav,czyimś
czyimś\czyimś_2.wav,czyimś
czyimś\czyimś_7.wav,czyimś
czyje\czyje_4.wav,czyje
czyje\czyje_8.wav,czyje
czyje\czyje_5.wav,czyje
czyje\czyje_6.wav,czyje
czyjeś\czyjeś_11.wav,czyjeś
czyjeś\czyjeś_7.wav,czyjeś
czyjeś\czyjeś_1.wav,czyjeś
czyjeś\czyjeś_3.wav,czyjeś
czyjeś\czyjeś_12.wav,czyjeś
czyjeś\czyjeś_6.wav,czyjeś
czyli\czyli_30.wav,czyli
czyli\czyli_42.wav,czyli
czyli\czyli_32.wav,czyli
czyli\czyli_34.wav,czyli
czyli\czyli_5.wav,czyli
czyli\czyli_8.wav,czyli
czyli\czyli_15.wav,czyli
czyli\czyli_23.wav,czyli
czyli\czyli_12.wav,czyli
czyli\czyli_36.wav,czyli
czyli\czyli_11.wav,czyli
czyli\czyli_10.wav,czyli
czyli\czyli_41.wav,czyli
czyli\czyli_25.wav,czyli
czyli\czyli_9.wav,czyli
czyli\czyli_6.wav,czyli
czyli\czyli_35.wav,czyli
czyli\czyli_28.wav,czyli
czyli\czyli_29.wav,czyli
czyli\czyli_39.wav,czyli
czyli\czyli_3.wav,czyli
czym\czym_12.wav,czym
czym\czym_49.wav,czym
czym\czym_23.wav,czym
czym\czym_26.wav,czym
czym\czym_51.wav,czym
czym\czym_14.wav,czym
czym\czym_32.wav,czym
czym\czym_15.wav,czym
czym\czym_36.wav,czym
czym\czym_13.wav,czym
czym\czym_1.wav,czym
czym\czym_31.wav,czym
czym\czym_19.wav,czym
czym\czym_43.wav,czym
czym\czym_28.wav,czym
czym\czym_17.wav,czym
czym\czym_38.wav,czym
czym\czym_5.wav,czym
czym\czym_46.wav,czym
czym\czym_39.wav,czym
czym\czym_16.wav,czym
czym\czym_8.wav,czym
czym\czym_50.wav,czym
czym\czym_45.wav,czym
czym\czym_9.wav,czym
czym\czym_44.wav,czym
czymkolwiek\czymkolwiek_3.wav,czymkolwiek
czymś\czymś_15.wav,czymś
czymś\czymś_9.wav,czymś
czymś\czymś_17.wav,czymś
czymś\czymś_13.wav,czymś
czymś\czymś_12.wav,czymś
czymś\czymś_8.wav,czymś
czymś\czymś_6.wav,czymś
czymś\czymś_11.wav,czymś
czyn\czyn_4.wav,czyn
czyn\czyn_1.wav,czyn
czyni\czyni_3.wav,czyni
czyni\czyni_4.wav,czyni
czynienia\czynienia_2.wav,czynienia
czynienia\czynienia_5.wav,czynienia
czynienia\czynienia_7.wav,czynienia
czynione\czynione_4.wav,czynione
czynione\czynione_1.wav,czynione
czyniące\czyniące_3.wav,czyniące
czyniące\czyniące_4.wav,czyniące
czynił\czynił_3.wav,czynił
czyniła\czyniła_3.wav,czyniła
czyniła\czyniła_1.wav,czyniła
czyniłoby\czyniłoby_1.wav,czyniłoby
czyniłoby\czyniłoby_4.wav,czyniłoby
